pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,datetime,aqi_pm25,hour,day,month,lag_1,lag_3,lag_6,roll_mean_6,roll_mean_12,target_h1,target_h2,target_h3
24.1,65.2,154.0,19.4,9.1,29.0,2025-09-21 03:00:00,24.1,3,21,9,25.6,29.2,29.1,27.600000000000005,27.28333333333333,18.6,12.9,17.7
22.9,64.5,140.0,15.7,8.8,32.0,2025-09-21 04:00:00,22.9,4,21,9,24.1,27.4,29.5,26.5,27.041666666666668,17.9,12.4,17.9
19.8,52.2,156.0,10.2,7.9,36.0,2025-09-21 05:00:00,19.8,5,21,9,22.9,25.6,29.8,24.833333333333332,26.549999999999997,17.6,12.6,19.0
20.3,54.9,230.0,12.1,9.2,35.0,2025-09-21 06:00:00,20.3,6,21,9,19.8,24.1,29.2,23.350000000000005,26.099999999999998,18.0,13.1,19.2
22.4,61.2,333.0,14.5,11.1,34.0,2025-09-21 07:00:00,22.4,7,21,9,20.3,22.9,27.4,22.516666666666666,25.716666666666665,19.6,15.3,21.1
23.5,69.8,389.0,15.4,12.8,36.0,2025-09-21 08:00:00,23.5,8,21,9,22.4,19.8,25.6,22.166666666666668,25.299999999999997,20.5,16.7,22.2
24.9,87.1,349.0,13.1,14.4,44.0,2025-09-21 09:00:00,24.9,9,21,9,23.5,20.3,24.1,22.3,24.950000000000003,21.0,17.8,21.9
25.7,90.1,262.0,9.3,15.8,56.0,2025-09-21 10:00:00,25.7,10,21,9,24.9,22.4,22.9,22.766666666666666,24.633333333333336,22.1,19.5,22.1
26.5,91.7,196.0,6.4,16.5,64.0,2025-09-21 11:00:00,26.5,11,21,9,25.7,23.5,19.8,23.88333333333333,24.358333333333334,23.1,20.8,22.9
26.2,89.6,180.0,5.4,16.0,66.0,2025-09-21 12:00:00,26.2,12,21,9,26.5,24.9,20.3,24.866666666666664,24.108333333333334,23.2,20.5,25.0
26.3,88.7,185.0,5.4,14.7,65.0,2025-09-21 13:00:00,26.3,13,21,9,26.2,25.7,22.4,25.516666666666666,24.016666666666666,23.3,20.7,28.9
24.6,81.3,197.0,5.7,13.7,63.0,2025-09-21 14:00:00,24.6,14,21,9,26.3,26.5,23.5,25.7,23.933333333333337,23.0,20.4,20.8
23.5,78.0,211.0,5.7,13.2,61.0,2025-09-21 15:00:00,23.5,15,21,9,24.6,26.2,24.9,25.46666666666667,23.883333333333336,22.8,19.5,20.2
23.5,78.2,231.0,6.1,12.8,59.0,2025-09-21 16:00:00,23.5,16,21,9,23.5,26.3,25.7,25.099999999999998,23.933333333333337,21.9,18.6,20.8
21.8,73.6,259.0,8.5,13.3,56.0,2025-09-21 17:00:00,21.8,17,21,9,23.5,24.6,26.5,24.316666666666666,24.099999999999998,19.6,21.1,23.7
21.4,68.7,306.0,15.6,13.6,46.0,2025-09-21 18:00:00,21.4,18,21,9,21.8,23.5,26.2,23.51666666666667,24.191666666666666,18.0,20.5,23.1
23.1,58.9,360.0,25.3,13.9,32.0,2025-09-21 19:00:00,23.1,19,21,9,21.4,23.5,26.3,22.983333333333334,24.25,17.6,21.8,23.9
24.5,57.7,389.0,32.2,13.9,22.0,2025-09-21 20:00:00,24.5,20,21,9,23.1,21.8,24.6,22.96666666666667,24.333333333333332,17.8,22.8,24.6
24.8,56.8,375.0,34.1,13.5,19.0,2025-09-21 21:00:00,24.8,21,21,9,24.5,21.4,23.5,23.183333333333334,24.325,17.6,22.7,24.7
24.9,55.8,335.0,33.1,12.8,20.0,2025-09-21 22:00:00,24.9,22,21,9,24.8,23.1,23.5,23.416666666666668,24.258333333333336,17.1,22.4,24.6
24.5,54.2,291.0,30.6,11.9,23.0,2025-09-21 23:00:00,24.5,23,21,9,24.9,24.5,21.8,23.866666666666664,24.09166666666667,16.4,21.5,24.2
23.2,52.2,244.0,26.0,10.7,27.0,2025-09-22 00:00:00,23.2,0,22,9,24.5,24.8,21.4,24.166666666666668,23.84166666666667,15.4,20.4,23.2
21.2,49.0,192.0,19.8,9.2,33.0,2025-09-22 01:00:00,21.2,1,22,9,23.2,24.9,23.1,23.849999999999998,23.416666666666668,14.3,19.3,22.2
19.6,46.4,155.0,14.8,8.2,38.0,2025-09-22 02:00:00,19.6,2,22,9,21.2,24.5,24.5,23.033333333333335,23.0,13.5,18.3,21.5
18.6,44.5,135.0,11.8,7.7,40.0,2025-09-22 03:00:00,18.6,3,22,9,19.6,23.2,24.8,22.0,22.59166666666667,12.9,17.7,21.1
17.9,43.0,129.0,10.0,7.7,42.0,2025-09-22 04:00:00,17.9,4,22,9,18.6,21.2,24.9,20.833333333333332,22.125,12.4,17.9,20.8
17.6,43.5,146.0,7.8,7.8,44.0,2025-09-22 05:00:00,17.6,5,22,9,17.9,19.6,24.5,19.683333333333334,21.775000000000002,12.6,19.0,19.8
18.0,45.2,209.0,10.1,8.8,42.0,2025-09-22 06:00:00,18.0,6,22,9,17.6,18.6,23.2,18.816666666666666,21.49166666666667,13.1,19.2,20.2
19.6,47.5,294.0,13.1,10.1,40.0,2025-09-22 07:00:00,19.6,7,22,9,18.0,17.9,21.2,18.55,21.2,15.3,21.1,23.0
20.5,49.2,341.0,14.4,11.4,41.0,2025-09-22 08:00:00,20.5,8,22,9,19.6,17.6,19.6,18.7,20.866666666666667,16.7,22.2,24.8
21.0,57.4,310.0,12.5,12.5,48.0,2025-09-22 09:00:00,21.0,9,22,9,20.5,18.0,18.6,19.099999999999998,20.55,17.8,21.9,24.4
22.1,62.6,240.0,8.9,13.6,57.0,2025-09-22 10:00:00,22.1,10,22,9,21.0,19.6,17.9,19.8,20.316666666666666,19.5,22.1,24.3
23.1,65.4,189.0,6.0,14.2,65.0,2025-09-22 11:00:00,23.1,11,22,9,22.1,20.5,17.6,20.716666666666665,20.2,20.8,22.9,25.2
23.2,65.0,179.0,4.7,14.1,69.0,2025-09-22 12:00:00,23.2,12,22,9,23.1,21.0,18.0,21.583333333333332,20.2,20.5,25.0,25.9
23.3,64.5,187.0,4.2,13.6,72.0,2025-09-22 13:00:00,23.3,13,22,9,23.2,22.1,19.6,22.200000000000003,20.375,20.7,28.9,25.6
23.0,62.4,201.0,4.4,13.2,72.0,2025-09-22 14:00:00,23.0,14,22,9,23.3,23.1,20.5,22.61666666666667,20.658333333333335,20.4,20.8,25.9
22.8,61.0,220.0,5.0,13.1,69.0,2025-09-22 15:00:00,22.8,15,22,9,23.0,23.2,21.0,22.916666666666668,21.008333333333336,19.5,20.2,24.6
21.9,57.5,246.0,6.2,13.0,63.0,2025-09-22 16:00:00,21.9,16,22,9,22.8,23.3,22.1,22.883333333333336,21.34166666666667,18.6,20.8,23.3
19.6,52.2,272.0,8.4,13.1,58.0,2025-09-22 17:00:00,19.6,17,22,9,21.9,23.0,23.1,22.3,21.508333333333336,21.1,23.7,28.6
18.0,43.7,304.0,13.0,12.8,50.0,2025-09-22 18:00:00,18.0,18,22,9,19.6,22.8,23.2,21.433333333333334,21.508333333333336,20.5,23.1,28.1
17.6,35.0,338.0,19.2,12.4,39.0,2025-09-22 19:00:00,17.6,19,22,9,18.0,21.9,23.3,20.483333333333334,21.34166666666667,21.8,23.9,29.2
17.8,33.4,351.0,23.3,11.9,32.0,2025-09-22 20:00:00,17.8,20,22,9,17.6,19.6,23.0,19.616666666666667,21.116666666666667,22.8,24.6,30.4
17.6,32.5,332.0,23.5,11.1,31.0,2025-09-22 21:00:00,17.6,21,22,9,17.8,18.0,22.8,18.750000000000004,20.833333333333332,22.7,24.7,31.3
17.1,31.4,293.0,21.5,10.2,33.0,2025-09-22 22:00:00,17.1,22,22,9,17.6,17.6,21.9,17.95,20.416666666666668,22.4,24.6,32.0
16.4,30.6,252.0,19.0,9.4,35.0,2025-09-22 23:00:00,16.4,23,22,9,17.1,17.8,19.6,17.416666666666668,19.858333333333334,21.5,24.2,33.1
15.4,29.3,212.0,16.0,8.6,38.0,2025-09-23 00:00:00,15.4,0,23,9,16.4,17.6,18.0,16.98333333333333,19.208333333333336,20.4,23.2,33.2
14.3,28.0,171.0,12.4,7.9,41.0,2025-09-23 01:00:00,14.3,1,23,9,15.4,17.1,17.6,16.433333333333334,18.458333333333332,19.3,22.2,31.7
13.5,26.7,140.0,9.6,7.4,43.0,2025-09-23 02:00:00,13.5,2,23,9,14.3,16.4,17.8,15.716666666666669,17.666666666666668,18.3,21.5,30.2
12.9,25.6,120.0,7.9,7.1,44.0,2025-09-23 03:00:00,12.9,3,23,9,13.5,15.4,17.6,14.933333333333332,16.841666666666665,17.7,21.1,29.0
12.4,24.7,111.0,7.0,6.9,45.0,2025-09-23 04:00:00,12.4,4,23,9,12.9,14.3,17.1,14.15,16.05,17.9,20.8,28.4
12.6,25.3,125.0,7.2,7.2,43.0,2025-09-23 05:00:00,12.6,5,23,9,12.4,13.5,16.4,13.516666666666666,15.466666666666667,19.0,19.8,27.6
13.1,25.8,185.0,9.1,8.4,42.0,2025-09-23 06:00:00,13.1,6,23,9,12.6,12.9,15.4,13.133333333333335,15.058333333333332,19.2,20.2,28.6
15.3,28.3,268.0,11.5,10.0,42.0,2025-09-23 07:00:00,15.3,7,23,9,13.1,12.4,14.3,13.299999999999999,14.866666666666667,21.1,23.0,31.0
16.7,35.5,316.0,12.6,11.5,44.0,2025-09-23 08:00:00,16.7,8,23,9,15.3,12.6,13.5,13.833333333333334,14.774999999999999,22.2,24.8,31.0
17.8,43.3,292.0,10.8,12.6,51.0,2025-09-23 09:00:00,17.8,9,23,9,16.7,13.1,12.9,14.65,14.791666666666666,21.9,24.4,32.2
19.5,49.5,233.0,7.6,13.5,62.0,2025-09-23 10:00:00,19.5,10,23,9,17.8,15.3,12.4,15.833333333333334,14.991666666666667,22.1,24.3,30.3
20.8,52.2,191.0,5.2,13.9,69.0,2025-09-23 11:00:00,20.8,11,23,9,19.5,16.7,12.6,17.2,15.358333333333334,22.9,25.2,30.4
20.5,51.3,188.0,4.3,13.6,71.0,2025-09-23 12:00:00,20.5,12,23,9,20.8,17.8,13.1,18.433333333333334,15.783333333333331,25.0,25.9,31.1
20.7,51.7,201.0,4.1,12.8,71.0,2025-09-23 13:00:00,20.7,13,23,9,20.5,19.5,15.3,19.333333333333332,16.316666666666666,28.9,25.6,32.2
20.4,49.5,218.0,4.5,12.2,69.0,2025-09-23 14:00:00,20.4,14,23,9,20.7,20.8,16.7,19.95,16.89166666666667,20.8,25.9,33.1
19.5,46.8,234.0,4.8,11.9,66.0,2025-09-23 15:00:00,19.5,15,23,9,20.4,20.5,17.8,20.23333333333333,17.441666666666666,20.2,24.6,33.6
18.6,43.8,253.0,5.7,11.8,61.0,2025-09-23 16:00:00,18.6,16,23,9,19.5,20.7,19.5,20.083333333333332,17.958333333333332,20.8,23.3,32.2
21.1,48.0,272.0,8.2,12.7,56.0,2025-09-23 17:00:00,21.1,17,23,9,18.6,20.4,20.8,20.133333333333333,18.666666666666668,23.7,28.6,27.4
20.5,44.1,296.0,14.8,12.8,46.0,2025-09-23 18:00:00,20.5,18,23,9,21.1,19.5,20.5,20.133333333333333,19.283333333333335,23.1,28.1,25.8
21.8,39.5,320.0,23.8,12.9,33.0,2025-09-23 19:00:00,21.8,19,23,9,20.5,18.6,20.7,20.316666666666666,19.825,23.9,29.2,27.0
22.8,39.6,330.0,29.6,12.7,24.0,2025-09-23 20:00:00,22.8,20,23,9,21.8,21.1,20.4,20.71666666666667,20.333333333333332,24.6,30.4,26.8
22.7,39.0,320.0,29.4,11.9,23.0,2025-09-23 21:00:00,22.7,21,23,9,22.8,20.5,19.5,21.25,20.741666666666667,24.7,31.3,27.0
22.4,39.1,296.0,25.9,10.7,27.0,2025-09-23 22:00:00,22.4,22,23,9,22.7,21.8,18.6,21.883333333333336,20.983333333333334,24.6,32.0,27.8
21.5,38.3,265.0,21.9,9.6,31.0,2025-09-23 23:00:00,21.5,23,23,9,22.4,22.8,21.1,21.95,21.041666666666668,24.2,33.1,28.9
20.4,37.4,222.0,17.7,8.6,35.0,2025-09-24 00:00:00,20.4,0,24,9,21.5,22.7,20.5,21.933333333333334,21.03333333333333,23.2,33.2,28.4
19.3,36.4,172.0,12.9,7.6,40.0,2025-09-24 01:00:00,19.3,1,24,9,20.4,22.4,21.8,21.516666666666666,20.916666666666668,22.2,31.7,25.1
18.3,36.0,137.0,9.3,7.0,44.0,2025-09-24 02:00:00,18.3,2,24,9,19.3,21.5,22.8,20.766666666666666,20.741666666666664,21.5,30.2,21.6
17.7,36.1,121.0,7.3,6.7,46.0,2025-09-24 03:00:00,17.7,3,24,9,18.3,20.4,22.7,19.933333333333334,20.591666666666665,21.1,29.0,19.2
17.9,37.8,119.0,6.5,6.8,46.0,2025-09-24 04:00:00,17.9,4,24,9,17.7,19.3,22.4,19.183333333333334,20.533333333333335,20.8,28.4,17.9
19.0,43.2,139.0,6.9,7.5,46.0,2025-09-24 05:00:00,19.0,5,24,9,17.9,18.3,21.5,18.766666666666666,20.358333333333334,19.8,27.6,17.8
19.2,43.3,201.0,11.1,8.6,42.0,2025-09-24 06:00:00,19.2,6,24,9,19.0,17.7,20.4,18.566666666666666,20.25,20.2,28.6,18.3
21.1,45.8,285.0,16.8,10.1,36.0,2025-09-24 07:00:00,21.1,7,24,9,19.2,17.9,19.3,18.866666666666664,20.191666666666666,23.0,31.0,22.6
22.2,43.5,335.0,19.7,11.6,35.0,2025-09-24 08:00:00,22.2,8,24,9,21.1,19.0,18.3,19.516666666666666,20.14166666666667,24.8,31.0,24.9
21.9,54.5,316.0,17.2,13.0,41.0,2025-09-24 09:00:00,21.9,9,24,9,22.2,19.2,17.7,20.216666666666665,20.075,24.4,32.2,24.7
22.1,58.6,262.0,11.9,14.3,51.0,2025-09-24 10:00:00,22.1,10,24,9,21.9,21.1,17.9,20.916666666666668,20.05,24.3,30.3,22.9
22.9,60.8,222.0,7.8,15.1,59.0,2025-09-24 11:00:00,22.9,11,24,9,22.1,22.2,19.0,21.566666666666666,20.166666666666668,25.2,30.4,21.4
25.0,68.7,214.0,6.6,14.9,61.0,2025-09-24 12:00:00,25.0,12,24,9,22.9,21.9,19.2,22.53333333333333,20.55,25.9,31.1,19.8
28.9,82.2,221.0,6.5,14.0,61.0,2025-09-24 13:00:00,28.9,13,24,9,25.0,22.1,21.1,23.833333333333332,21.349999999999998,25.6,32.2,21.4
20.8,53.3,235.0,6.9,13.3,60.0,2025-09-24 14:00:00,20.8,14,24,9,28.9,22.9,22.2,23.599999999999998,21.558333333333334,25.9,33.1,22.2
20.2,53.4,256.0,6.8,13.0,58.0,2025-09-24 15:00:00,20.2,15,24,9,20.8,25.0,21.9,23.316666666666666,21.766666666666666,24.6,33.6,22.5
20.8,56.3,285.0,7.1,12.7,55.0,2025-09-24 16:00:00,20.8,16,24,9,20.2,28.9,22.1,23.099999999999998,22.00833333333333,23.3,32.2,21.7
23.7,67.5,320.0,9.0,13.9,53.0,2025-09-24 17:00:00,23.7,17,24,9,20.8,20.8,22.9,23.233333333333334,22.400000000000002,28.6,27.4,21.4
23.1,61.2,373.0,15.4,13.5,43.0,2025-09-24 18:00:00,23.1,18,24,9,23.7,20.2,25.0,22.916666666666668,22.724999999999998,28.1,25.8,21.8
23.9,51.2,432.0,24.1,13.0,30.0,2025-09-24 19:00:00,23.9,19,24,9,23.1,20.8,28.9,22.083333333333332,22.958333333333332,29.2,27.0,23.9
24.6,49.6,462.0,30.3,12.4,21.0,2025-09-24 20:00:00,24.6,20,24,9,23.9,23.7,20.8,22.716666666666665,23.15833333333333,30.4,26.8,23.7
24.7,48.9,442.0,31.7,11.8,18.0,2025-09-24 21:00:00,24.7,21,24,9,24.6,23.1,20.2,23.46666666666667,23.391666666666666,31.3,27.0,23.6
24.6,48.2,394.0,30.6,11.2,20.0,2025-09-24 22:00:00,24.6,22,24,9,24.7,23.9,20.8,24.099999999999998,23.599999999999998,32.0,27.8,24.1
24.2,48.1,341.0,28.2,10.6,22.0,2025-09-24 23:00:00,24.2,23,24,9,24.6,24.6,23.7,24.183333333333334,23.708333333333332,33.1,28.9,24.0
23.2,47.3,286.0,24.3,9.9,26.0,2025-09-25 00:00:00,23.2,0,25,9,24.2,24.7,23.1,24.2,23.558333333333334,33.2,28.4,21.9
22.2,46.8,226.0,19.3,9.1,31.0,2025-09-25 01:00:00,22.2,1,25,9,23.2,24.6,23.9,23.916666666666668,23.0,31.7,25.1,19.2
21.5,46.3,185.0,15.3,8.6,35.0,2025-09-25 02:00:00,21.5,2,25,9,22.2,24.2,24.6,23.400000000000002,23.058333333333334,30.2,21.6,17.3
21.1,46.2,167.0,13.3,8.4,36.0,2025-09-25 03:00:00,21.1,3,25,9,21.5,23.2,24.7,22.8,23.133333333333336,29.0,19.2,16.3
20.8,46.0,166.0,12.5,8.4,35.0,2025-09-25 04:00:00,20.8,4,25,9,21.1,22.2,24.6,22.166666666666668,23.133333333333336,28.4,17.9,15.8
19.8,42.1,191.0,11.3,8.6,37.0,2025-09-25 05:00:00,19.8,5,25,9,20.8,21.5,24.2,21.433333333333334,22.808333333333334,27.6,17.8,16.3
20.2,42.1,268.0,12.9,9.7,37.0,2025-09-25 06:00:00,20.2,6,25,9,19.8,21.1,23.2,20.933333333333334,22.566666666666666,28.6,18.3,17.1
23.0,46.4,370.0,14.9,11.4,37.0,2025-09-25 07:00:00,23.0,7,25,9,20.2,20.8,22.2,21.066666666666666,22.491666666666664,31.0,22.6,20.5
24.8,56.9,425.0,15.7,13.2,40.0,2025-09-25 08:00:00,24.8,8,25,9,23.0,19.8,21.5,21.61666666666667,22.508333333333336,31.0,24.9,21.8
24.4,60.5,386.0,13.9,15.5,47.0,2025-09-25 09:00:00,24.4,9,25,9,24.8,20.2,21.1,22.166666666666668,22.483333333333334,32.2,24.7,22.4
24.3,63.6,300.0,10.9,18.1,58.0,2025-09-25 10:00:00,24.3,10,25,9,24.4,23.0,20.8,22.75,22.458333333333332,30.3,22.9,22.6
25.2,64.0,237.0,8.4,19.7,66.0,2025-09-25 11:00:00,25.2,11,25,9,24.3,24.8,19.8,23.650000000000002,22.541666666666668,30.4,21.4,23.1
25.9,66.1,227.0,7.0,19.6,72.0,2025-09-25 12:00:00,25.9,12,25,9,25.2,24.4,20.2,24.599999999999998,22.766666666666666,31.1,19.8,25.0
25.6,64.7,240.0,6.2,18.5,77.0,2025-09-25 13:00:00,25.6,13,25,9,25.9,24.3,23.0,25.03333333333333,23.05,32.2,21.4,26.5
25.9,65.2,261.0,6.1,17.5,78.0,2025-09-25 14:00:00,25.9,14,25,9,25.6,25.2,24.8,25.21666666666667,23.416666666666668,33.1,22.2,26.8
24.6,62.6,284.0,6.4,17.0,74.0,2025-09-25 15:00:00,24.6,15,25,9,25.9,25.9,24.4,25.25,23.708333333333332,33.6,22.5,26.9
23.3,59.3,315.0,7.4,16.7,66.0,2025-09-25 16:00:00,23.3,16,25,9,24.6,25.6,24.3,25.083333333333332,23.916666666666668,32.2,21.7,26.3
28.6,73.3,357.0,10.9,17.7,59.0,2025-09-25 17:00:00,28.6,17,25,9,23.3,25.9,25.2,25.650000000000002,24.650000000000002,27.4,21.4,29.9
28.1,69.2,418.0,19.3,17.1,46.0,2025-09-25 18:00:00,28.1,18,25,9,28.6,24.6,25.9,26.016666666666666,25.308333333333337,25.8,21.8,31.9
29.2,60.3,488.0,31.0,16.4,29.0,2025-09-25 19:00:00,29.2,19,25,9,28.1,23.3,25.6,26.616666666666664,25.825000000000003,27.0,23.9,33.2
30.4,59.1,546.0,39.8,15.7,15.0,2025-09-25 20:00:00,30.4,20,25,9,29.2,28.6,25.9,27.366666666666664,26.291666666666668,26.8,23.7,33.9
31.3,58.3,586.0,43.3,15.4,9.0,2025-09-25 21:00:00,31.3,21,25,9,30.4,28.1,24.6,28.483333333333334,26.866666666666664,27.0,23.6,34.6
32.0,58.3,613.0,44.0,15.2,7.0,2025-09-25 22:00:00,32.0,22,25,9,31.3,29.2,23.3,29.933333333333337,27.508333333333336,27.8,24.1,34.5
33.1,59.0,616.0,43.6,14.8,7.0,2025-09-25 23:00:00,33.1,23,25,9,32.0,30.4,28.6,30.683333333333334,28.166666666666668,28.9,24.0,32.7
33.2,58.0,589.0,42.5,13.9,7.0,2025-09-26 00:00:00,33.2,0,26,9,33.1,31.3,28.1,31.53333333333333,28.775000000000002,28.4,21.9,29.6
31.7,56.2,538.0,40.4,12.7,9.0,2025-09-26 01:00:00,31.7,1,26,9,33.2,32.0,29.2,31.950000000000003,29.28333333333333,25.1,19.2,27.2
30.2,54.6,474.0,37.4,11.8,11.0,2025-09-26 02:00:00,30.2,2,26,9,31.7,33.1,30.4,31.916666666666668,29.641666666666666,21.6,17.3,26.7
29.0,53.6,372.0,33.0,11.1,14.0,2025-09-26 03:00:00,29.0,3,26,9,30.2,33.2,31.3,31.53333333333333,30.00833333333333,19.2,16.3,26.8
28.4,53.0,256.0,27.8,10.6,17.0,2025-09-26 04:00:00,28.4,4,26,9,29.0,31.7,32.0,30.933333333333334,30.433333333333334,17.9,15.8,26.8
27.6,52.9,213.0,22.1,9.8,20.0,2025-09-26 05:00:00,27.6,5,26,9,28.4,30.2,33.1,30.016666666666666,30.349999999999998,17.8,16.3,25.7
28.6,57.7,324.0,21.8,10.7,21.0,2025-09-26 06:00:00,28.6,6,26,9,27.6,29.0,33.2,29.25,30.391666666666666,18.3,17.1,25.8
31.0,60.5,507.0,21.1,12.2,24.0,2025-09-26 07:00:00,31.0,7,26,9,28.6,28.4,31.7,29.133333333333336,30.541666666666668,22.6,20.5,28.2
31.0,65.7,608.0,19.5,14.2,31.0,2025-09-26 08:00:00,31.0,8,26,9,31.0,27.6,30.2,29.26666666666667,30.59166666666667,24.9,21.8,31.7
32.2,79.6,534.0,15.9,17.4,45.0,2025-09-26 09:00:00,32.2,9,26,9,31.0,28.6,29.0,29.8,30.666666666666668,24.7,22.4,30.7
30.3,73.1,377.0,11.4,21.2,63.0,2025-09-26 10:00:00,30.3,10,26,9,32.2,31.0,28.4,30.11666666666667,30.525000000000002,22.9,22.6,29.4
30.4,71.0,259.0,7.8,23.9,81.0,2025-09-26 11:00:00,30.4,11,26,9,30.3,31.0,27.6,30.583333333333332,30.299999999999997,21.4,23.1,27.5
31.1,69.8,230.0,5.9,24.6,100.0,2025-09-26 12:00:00,31.1,12,26,9,30.4,32.2,28.6,31.0,30.125,19.8,25.0,24.8
32.2,69.4,240.0,5.0,24.2,118.0,2025-09-26 13:00:00,32.2,13,26,9,31.1,30.3,31.0,31.2,30.166666666666668,21.4,26.5,22.1
33.1,68.9,260.0,5.2,23.6,127.0,2025-09-26 14:00:00,33.1,14,26,9,32.2,30.4,31.0,31.549999999999997,30.408333333333335,22.2,26.8,20.4
33.6,69.4,280.0,6.2,23.4,122.0,2025-09-26 15:00:00,33.6,15,26,9,33.1,31.1,32.2,31.78333333333333,30.791666666666668,22.5,26.9,20.1
32.2,66.1,310.0,8.2,23.0,108.0,2025-09-26 16:00:00,32.2,16,26,9,33.6,32.2,30.3,32.1,31.108333333333334,21.7,26.3,23.2
27.4,53.7,346.0,11.4,23.1,93.0,2025-09-26 17:00:00,27.4,17,26,9,32.2,33.1,30.4,31.600000000000005,31.09166666666667,21.4,29.9,25.3
25.8,50.1,391.0,20.1,21.5,71.0,2025-09-26 18:00:00,25.8,18,26,9,27.4,33.6,31.1,30.716666666666665,30.858333333333334,21.8,31.9,36.8
27.0,45.8,441.0,32.2,19.2,40.0,2025-09-26 19:00:00,27.0,19,26,9,25.8,32.2,32.2,29.849999999999998,30.525000000000002,23.9,33.2,47.3
26.8,44.6,485.0,41.3,17.5,16.0,2025-09-26 20:00:00,26.8,20,26,9,27.0,27.4,33.1,28.8,30.175,23.7,33.9,52.0
27.0,43.4,534.0,45.2,17.1,7.0,2025-09-26 21:00:00,27.0,21,26,9,26.8,25.8,33.6,27.7,29.74166666666667,23.6,34.6,52.2
27.8,43.2,577.0,46.3,17.2,5.0,2025-09-26 22:00:00,27.8,22,26,9,27.0,27.0,32.2,26.96666666666667,29.533333333333335,24.1,34.5,53.3
28.9,43.4,566.0,45.1,16.9,6.0,2025-09-26 23:00:00,28.9,23,26,9,27.8,26.8,27.4,27.216666666666665,29.408333333333335,24.0,32.7,51.5
28.4,42.0,451.0,41.2,15.4,9.0,2025-09-27 00:00:00,28.4,0,27,9,28.9,27.0,25.8,27.650000000000002,29.183333333333334,21.9,29.6,39.2
25.1,38.5,282.0,35.2,13.5,14.0,2025-09-27 01:00:00,25.1,1,27,9,28.4,27.8,27.0,27.333333333333332,28.59166666666667,19.2,27.2,36.9
21.6,34.9,161.0,29.1,11.8,19.0,2025-09-27 02:00:00,21.6,2,27,9,25.1,28.9,26.8,26.46666666666667,27.633333333333336,17.3,26.7,37.1
19.2,32.8,126.0,22.7,10.5,24.0,2025-09-27 03:00:00,19.2,3,27,9,21.6,28.4,27.0,25.166666666666668,26.433333333333334,16.3,26.8,36.0
17.9,32.0,138.0,16.3,9.5,30.0,2025-09-27 04:00:00,17.9,4,27,9,19.2,25.1,27.8,23.516666666666666,25.241666666666664,15.8,26.8,34.9
17.8,33.1,183.0,12.7,9.1,32.0,2025-09-27 05:00:00,17.8,5,27,9,17.9,21.6,28.9,21.666666666666668,24.441666666666666,16.3,25.7,42.3
18.3,33.9,290.0,16.1,10.2,29.0,2025-09-27 06:00:00,18.3,6,27,9,17.8,19.2,28.4,19.983333333333334,23.816666666666666,17.1,25.8,38.0
22.6,38.1,430.0,20.5,11.8,26.0,2025-09-27 07:00:00,22.6,7,27,9,18.3,17.9,25.1,19.566666666666666,23.45,20.5,28.2,36.3
24.9,44.4,506.0,22.4,14.0,31.0,2025-09-27 08:00:00,24.9,8,27,9,22.6,17.8,21.6,20.116666666666667,23.291666666666668,21.8,31.7,36.3
24.7,46.8,456.0,19.3,17.5,50.0,2025-09-27 09:00:00,24.7,9,27,9,24.9,18.3,19.2,21.033333333333335,23.099999999999998,22.4,30.7,30.5
22.9,42.6,342.0,13.7,21.6,76.0,2025-09-27 10:00:00,22.9,10,27,9,24.7,22.6,17.9,21.86666666666667,22.691666666666666,22.6,29.4,31.8
21.4,37.8,256.0,9.2,24.6,98.0,2025-09-27 11:00:00,21.4,11,27,9,22.9,24.9,17.8,22.466666666666665,22.066666666666666,23.1,27.5,29.2
19.8,32.6,231.0,6.8,25.8,115.0,2025-09-27 12:00:00,19.8,12,27,9,21.4,24.7,18.3,22.71666666666667,21.349999999999998,25.0,24.8,22.7
21.4,33.3,234.0,5.4,25.9,127.0,2025-09-27 13:00:00,21.4,13,27,9,19.8,22.9,22.6,22.516666666666666,21.041666666666668,26.5,22.1,18.9
22.2,33.6,250.0,5.5,25.4,131.0,2025-09-27 14:00:00,22.2,14,27,9,21.4,21.4,24.9,22.066666666666666,21.091666666666665,26.8,20.4,16.4
22.5,34.0,280.0,6.9,24.2,122.0,2025-09-27 15:00:00,22.5,15,27,9,22.2,19.8,24.7,21.7,21.366666666666664,26.9,20.1,15.5
21.7,33.1,324.0,9.8,22.4,103.0,2025-09-27 16:00:00,21.7,16,27,9,22.5,21.4,22.9,21.5,21.683333333333334,26.3,23.2,16.1
21.4,31.8,366.0,14.4,23.3,97.0,2025-09-27 17:00:00,21.4,17,27,9,21.7,22.2,21.4,21.5,21.983333333333334,29.9,25.3,25.9
21.8,32.4,411.0,22.4,21.1,73.0,2025-09-27 18:00:00,21.8,18,27,9,21.4,22.5,19.8,21.833333333333332,22.274999999999995,31.9,36.8,25.9
23.9,33.4,455.0,33.5,17.9,41.0,2025-09-27 19:00:00,23.9,19,27,9,21.8,21.7,21.4,22.25,22.38333333333333,33.2,47.3,30.4
23.7,33.5,470.0,41.4,15.5,17.0,2025-09-27 20:00:00,23.7,20,27,9,23.9,21.4,22.2,22.5,22.28333333333333,33.9,52.0,32.4
